month,year,station,basin,day_night,size_class,trap,count
8,2014,124,north,D,large,A,3
8,2014,124,north,D,large,B,0
8,2014,124,north,D,large,C,1
8,2014,124,north,D,large,D,2
8,2014,124,north,D,large,E,0
8,2014,124,north,D,small,A,38
8,2014,124,north,D,small,B,31
8,2014,124,north,D,small,C,21
8,2014,124,north,D,small,D,30
8,2014,124,north,D,small,E,10
8,2014,124,north,N,large,A,1
8,2014,124,north,N,large,B,1
8,2014,124,north,N,large,C,0
8,2014,124,north,N,large,D,0
8,2014,124,north,N,large,E,0
8,2014,124,north,N,small,A,3
8,2014,124,north,N,small,B,6
8,2014,124,north,N,small,C,1
8,2014,124,north,N,small,D,6
8,2014,124,north,N,small,E,5
8,2014,128,north,D,large,A,0
8,2014,128,north,D,large,B,0
8,2014,128,north,D,large,C,0
8,2014,128,north,D,large,D,0
8,2014,128,north,D,large,E,0
8,2014,128,north,D,small,A,21
8,2014,128,north,D,small,B,12
8,2014,128,north,D,small,C,5
8,2014,128,north,D,small,D,17
8,2014,128,north,D,small,E,4
8,2014,128,north,N,large,A,0
8,2014,128,north,N,large,B,2
8,2014,128,north,N,large,C,6
8,2014,128,north,N,large,D,4
8,2014,128,north,N,large,E,3
8,2014,128,north,N,small,A,24
8,2014,128,north,N,small,B,78
8,2014,128,north,N,small,C,69
8,2014,128,north,N,small,D,86
8,2014,128,north,N,small,E,98
8,2014,135,east,D,large,A,0
8,2014,135,east,D,large,B,0
8,2014,135,east,D,large,C,0
8,2014,135,east,D,large,D,0
8,2014,135,east,D,large,E,0
8,2014,135,east,D,small,A,3
8,2014,135,east,D,small,B,3
8,2014,135,east,D,small,C,0
8,2014,135,east,D,small,D,0
8,2014,135,east,D,small,E,0
8,2014,135,east,N,large,A,6
8,2014,135,east,N,large,B,14
8,2014,135,east,N,large,C,5
8,2014,135,east,N,large,D,7
8,2014,135,east,N,large,E,9
8,2014,135,east,N,small,A,103
8,2014,135,east,N,small,B,89
8,2014,135,east,N,small,C,60
8,2014,135,east,N,small,D,37
8,2014,135,east,N,small,E,118
8,2014,23,south,D,large,A,4
8,2014,23,south,D,large,B,0
8,2014,23,south,D,large,C,0
8,2014,23,south,D,large,D,0
8,2014,23,south,D,large,E,0
8,2014,23,south,D,small,A,6
8,2014,23,south,D,small,B,3
8,2014,23,south,D,small,C,4
8,2014,23,south,D,small,D,2
8,2014,23,south,D,small,E,7
8,2014,23,south,N,large,A,0
8,2014,23,south,N,large,B,0
8,2014,23,south,N,large,C,0
8,2014,23,south,N,large,D,1
8,2014,23,south,N,large,E,0
8,2014,23,south,N,small,A,6
8,2014,23,south,N,small,B,30
8,2014,23,south,N,small,C,2
8,2014,23,south,N,small,D,52
8,2014,23,south,N,small,E,9
8,2014,27,south,D,large,A,0
8,2014,27,south,D,large,B,0
8,2014,27,south,D,large,C,0
8,2014,27,south,D,large,D,1
8,2014,27,south,D,large,E,0
8,2014,27,south,D,small,A,8
8,2014,27,south,D,small,B,8
8,2014,27,south,D,small,C,8
8,2014,27,south,D,small,D,29
8,2014,27,south,D,small,E,4
8,2014,27,south,N,large,A,0
8,2014,27,south,N,large,B,0
8,2014,27,south,N,large,C,0
8,2014,27,south,N,large,D,0
8,2014,27,south,N,large,E,0
8,2014,27,south,N,small,A,1
8,2014,27,south,N,small,B,4
8,2014,27,south,N,small,C,1
8,2014,27,south,N,small,D,0
8,2014,27,south,N,small,E,0
8,2014,41,south,D,large,A,0
8,2014,41,south,D,large,B,0
8,2014,41,south,D,large,C,0
8,2014,41,south,D,large,D,0
8,2014,41,south,D,large,E,0
8,2014,41,south,D,small,A,1
8,2014,41,south,D,small,B,1
8,2014,41,south,D,small,C,2
8,2014,41,south,D,small,D,0
8,2014,41,south,D,small,E,3
8,2014,41,south,N,large,A,0
8,2014,41,south,N,large,B,0
8,2014,41,south,N,large,C,0
8,2014,41,south,N,large,D,0
8,2014,41,south,N,large,E,0
8,2014,41,south,N,small,A,1
8,2014,41,south,N,small,B,2
8,2014,41,south,N,small,C,0
8,2014,41,south,N,small,D,0
8,2014,41,south,N,small,E,0
8,2014,44,south,D,large,A,17
8,2014,44,south,D,large,B,1
8,2014,44,south,D,large,C,0
8,2014,44,south,D,large,D,0
8,2014,44,south,D,large,E,0
8,2014,44,south,D,small,A,12
8,2014,44,south,D,small,B,21
8,2014,44,south,D,small,C,0
8,2014,44,south,D,small,D,3
8,2014,44,south,D,small,E,31
8,2014,44,south,N,large,A,1
8,2014,44,south,N,large,B,44
8,2014,44,south,N,large,C,1
8,2014,44,south,N,large,D,1
8,2014,44,south,N,large,E,2
8,2014,44,south,N,small,A,11
8,2014,44,south,N,small,B,101
8,2014,44,south,N,small,C,27
8,2014,44,south,N,small,D,57
8,2014,44,south,N,small,E,38
8,2014,DN,north,D,large,A,0
8,2014,DN,north,D,large,B,0
8,2014,DN,north,D,large,C,0
8,2014,DN,north,D,large,D,0
8,2014,DN,north,D,large,E,0
8,2014,DN,north,D,small,A,29
8,2014,DN,north,D,small,B,63
8,2014,DN,north,D,small,C,40
8,2014,DN,north,D,small,D,32
8,2014,DN,north,D,small,E,46
8,2014,DN,north,N,large,A,18
8,2014,DN,north,N,large,B,20
8,2014,DN,north,N,large,C,34
8,2014,DN,north,N,large,D,42
8,2014,DN,north,N,large,E,24
8,2014,DN,north,N,small,A,76
8,2014,DN,north,N,small,B,101
8,2014,DN,north,N,small,C,223
8,2014,DN,north,N,small,D,238
8,2014,DN,north,N,small,E,156
6,2015,124,north,D,large,A,5
6,2015,124,north,D,large,B,3
6,2015,124,north,D,large,C,3
6,2015,124,north,D,large,D,7
6,2015,124,north,D,large,E,3
6,2015,124,north,D,small,A,37
6,2015,124,north,D,small,B,23
6,2015,124,north,D,small,C,17
6,2015,124,north,D,small,D,20
6,2015,124,north,D,small,E,26
6,2015,124,north,N,large,A,95
6,2015,124,north,N,large,B,43
6,2015,124,north,N,large,C,99
6,2015,124,north,N,large,D,55
6,2015,124,north,N,large,E,60
6,2015,124,north,N,small,A,450
6,2015,124,north,N,small,B,438
6,2015,124,north,N,small,C,390
6,2015,124,north,N,small,D,417
6,2015,124,north,N,small,E,414
6,2015,128,north,D,large,A,15
6,2015,128,north,D,large,B,14
6,2015,128,north,D,large,C,0
6,2015,128,north,D,large,D,14
6,2015,128,north,D,large,E,6
6,2015,128,north,D,small,A,122
6,2015,128,north,D,small,B,77
6,2015,128,north,D,small,C,10
6,2015,128,north,D,small,D,161
6,2015,128,north,D,small,E,14
6,2015,128,north,N,large,A,63
6,2015,128,north,N,large,B,20
6,2015,128,north,N,large,C,43
6,2015,128,north,N,large,D,36
6,2015,128,north,N,large,E,47
6,2015,128,north,N,small,A,214
6,2015,128,north,N,small,B,314
6,2015,128,north,N,small,C,55
6,2015,128,north,N,small,D,261
6,2015,128,north,N,small,E,216
6,2015,135,east,D,large,A,0
6,2015,135,east,D,large,B,0
6,2015,135,east,D,large,C,0
6,2015,135,east,D,large,D,1
6,2015,135,east,D,large,E,0
6,2015,135,east,D,small,A,0
6,2015,135,east,D,small,B,3
6,2015,135,east,D,small,C,0
6,2015,135,east,D,small,D,0
6,2015,135,east,D,small,E,4
6,2015,135,east,N,large,A,2
6,2015,135,east,N,large,B,0
6,2015,135,east,N,large,C,1
6,2015,135,east,N,large,D,3
6,2015,135,east,N,large,E,6
6,2015,135,east,N,small,A,87
6,2015,135,east,N,small,B,0
6,2015,135,east,N,small,C,22
6,2015,135,east,N,small,D,23
6,2015,135,east,N,small,E,22
6,2015,23,south,D,large,A,0
6,2015,23,south,D,large,B,0
6,2015,23,south,D,large,C,0
6,2015,23,south,D,large,D,0
6,2015,23,south,D,large,E,0
6,2015,23,south,D,small,A,0
6,2015,23,south,D,small,B,0
6,2015,23,south,D,small,C,8
6,2015,23,south,D,small,D,3
6,2015,23,south,D,small,E,4
6,2015,23,south,N,large,A,0
6,2015,23,south,N,large,B,0
6,2015,23,south,N,large,C,1
6,2015,23,south,N,large,D,0
6,2015,23,south,N,large,E,0
6,2015,23,south,N,small,A,7
6,2015,23,south,N,small,B,35
6,2015,23,south,N,small,C,50
6,2015,23,south,N,small,D,0
6,2015,23,south,N,small,E,2
6,2015,27,south,D,large,A,0
6,2015,27,south,D,large,B,0
6,2015,27,south,D,large,C,0
6,2015,27,south,D,large,D,6
6,2015,27,south,D,large,E,0
6,2015,27,south,D,small,A,5
6,2015,27,south,D,small,B,2
6,2015,27,south,D,small,C,3
6,2015,27,south,D,small,D,52
6,2015,27,south,D,small,E,2
6,2015,27,south,N,large,A,2
6,2015,27,south,N,large,B,0
6,2015,27,south,N,large,C,2
6,2015,27,south,N,large,D,2
6,2015,27,south,N,large,E,1
6,2015,27,south,N,small,A,36
6,2015,27,south,N,small,B,0
6,2015,27,south,N,small,C,17
6,2015,27,south,N,small,D,130
6,2015,27,south,N,small,E,1
6,2015,41,south,D,large,A,2
6,2015,41,south,D,large,B,0
6,2015,41,south,D,large,C,2
6,2015,41,south,D,large,D,0
6,2015,41,south,D,large,E,0
6,2015,41,south,D,small,A,1
6,2015,41,south,D,small,B,12
6,2015,41,south,D,small,C,15
6,2015,41,south,D,small,D,1
6,2015,41,south,D,small,E,5
6,2015,41,south,N,large,A,3
6,2015,41,south,N,large,B,6
6,2015,41,south,N,large,C,12
6,2015,41,south,N,large,D,5
6,2015,41,south,N,large,E,14
6,2015,41,south,N,small,A,125
6,2015,41,south,N,small,B,416
6,2015,41,south,N,small,C,279
6,2015,41,south,N,small,D,251
6,2015,41,south,N,small,E,224
6,2015,44,south,D,large,A,4
6,2015,44,south,D,large,B,1
6,2015,44,south,D,large,C,2
6,2015,44,south,D,large,D,0
6,2015,44,south,D,large,E,1
6,2015,44,south,D,small,A,97
6,2015,44,south,D,small,B,33
6,2015,44,south,D,small,C,43
6,2015,44,south,D,small,D,15
6,2015,44,south,D,small,E,48
6,2015,44,south,N,large,A,13
6,2015,44,south,N,large,B,7
6,2015,44,south,N,large,C,6
6,2015,44,south,N,large,D,10
6,2015,44,south,N,large,E,11
6,2015,44,south,N,small,A,418
6,2015,44,south,N,small,B,320
6,2015,44,south,N,small,C,403
6,2015,44,south,N,small,D,469
6,2015,44,south,N,small,E,271
6,2015,DN,north,D,large,A,1
6,2015,DN,north,D,large,B,4
6,2015,DN,north,D,large,C,3
6,2015,DN,north,D,large,D,0
6,2015,DN,north,D,large,E,0
6,2015,DN,north,D,small,A,14
6,2015,DN,north,D,small,B,26
6,2015,DN,north,D,small,C,8
6,2015,DN,north,D,small,D,21
6,2015,DN,north,D,small,E,3
6,2015,DN,north,N,large,A,7
6,2015,DN,north,N,large,B,7
6,2015,DN,north,N,large,C,12
6,2015,DN,north,N,large,D,14
6,2015,DN,north,N,large,E,9
6,2015,DN,north,N,small,A,109
6,2015,DN,north,N,small,B,83
6,2015,DN,north,N,small,C,150
6,2015,DN,north,N,small,D,122
6,2015,DN,north,N,small,E,126
8,2015,124,north,D,large,A,0
8,2015,124,north,D,large,B,0
8,2015,124,north,D,large,C,0
8,2015,124,north,D,large,D,0
8,2015,124,north,D,large,E,0
8,2015,124,north,D,small,A,1
8,2015,124,north,D,small,B,0
8,2015,124,north,D,small,C,0
8,2015,124,north,D,small,D,0
8,2015,124,north,D,small,E,0
8,2015,124,north,N,large,A,0
8,2015,124,north,N,large,B,0
8,2015,124,north,N,large,C,0
8,2015,124,north,N,large,D,0
8,2015,124,north,N,large,E,0
8,2015,124,north,N,small,A,0
8,2015,124,north,N,small,B,0
8,2015,124,north,N,small,C,0
8,2015,124,north,N,small,D,1
8,2015,124,north,N,small,E,0
8,2015,128,north,D,large,A,0
8,2015,128,north,D,large,B,0
8,2015,128,north,D,large,C,0
8,2015,128,north,D,large,D,0
8,2015,128,north,D,large,E,0
8,2015,128,north,D,small,A,0
8,2015,128,north,D,small,B,0
8,2015,128,north,D,small,C,0
8,2015,128,north,D,small,D,0
8,2015,128,north,D,small,E,0
8,2015,128,north,N,large,A,0
8,2015,128,north,N,large,B,2
8,2015,128,north,N,large,C,0
8,2015,128,north,N,large,D,1
8,2015,128,north,N,large,E,0
8,2015,128,north,N,small,A,8
8,2015,128,north,N,small,B,18
8,2015,128,north,N,small,C,6
8,2015,128,north,N,small,D,3
8,2015,128,north,N,small,E,1
8,2015,135,east,D,large,A,0
8,2015,135,east,D,large,B,0
8,2015,135,east,D,large,C,0
8,2015,135,east,D,large,D,0
8,2015,135,east,D,large,E,0
8,2015,135,east,D,small,A,0
8,2015,135,east,D,small,B,0
8,2015,135,east,D,small,C,0
8,2015,135,east,D,small,D,0
8,2015,135,east,D,small,E,0
8,2015,135,east,N,large,A,0
8,2015,135,east,N,large,B,0
8,2015,135,east,N,large,C,0
8,2015,135,east,N,large,D,0
8,2015,135,east,N,large,E,0
8,2015,135,east,N,small,A,0
8,2015,135,east,N,small,B,1
8,2015,135,east,N,small,C,0
8,2015,135,east,N,small,D,1
8,2015,135,east,N,small,E,2
8,2015,23,south,D,large,A,1
8,2015,23,south,D,large,B,0
8,2015,23,south,D,large,C,0
8,2015,23,south,D,large,D,0
8,2015,23,south,D,large,E,0
8,2015,23,south,D,small,A,1
8,2015,23,south,D,small,B,0
8,2015,23,south,D,small,C,0
8,2015,23,south,D,small,D,0
8,2015,23,south,D,small,E,2
8,2015,23,south,N,large,A,0
8,2015,23,south,N,large,B,2
8,2015,23,south,N,large,C,3
8,2015,23,south,N,large,D,1
8,2015,23,south,N,large,E,0
8,2015,23,south,N,small,A,2
8,2015,23,south,N,small,B,1
8,2015,23,south,N,small,C,8
8,2015,23,south,N,small,D,0
8,2015,23,south,N,small,E,0
8,2015,27,south,D,large,A,0
8,2015,27,south,D,large,B,0
8,2015,27,south,D,large,C,0
8,2015,27,south,D,large,D,0
8,2015,27,south,D,large,E,0
8,2015,27,south,D,small,A,1
8,2015,27,south,D,small,B,0
8,2015,27,south,D,small,C,0
8,2015,27,south,D,small,D,0
8,2015,27,south,D,small,E,0
8,2015,27,south,N,large,A,0
8,2015,27,south,N,large,B,0
8,2015,27,south,N,large,C,0
8,2015,27,south,N,large,D,9
8,2015,27,south,N,large,E,3
8,2015,27,south,N,small,A,0
8,2015,27,south,N,small,B,0
8,2015,27,south,N,small,C,0
8,2015,27,south,N,small,D,1
8,2015,27,south,N,small,E,0
8,2015,41,south,D,large,A,1
8,2015,41,south,D,large,B,3
8,2015,41,south,D,large,C,3
8,2015,41,south,D,large,D,4
8,2015,41,south,D,large,E,1
8,2015,41,south,D,small,A,4
8,2015,41,south,D,small,B,4
8,2015,41,south,D,small,C,3
8,2015,41,south,D,small,D,7
8,2015,41,south,D,small,E,0
8,2015,41,south,N,large,A,1
8,2015,41,south,N,large,B,1
8,2015,41,south,N,large,C,0
8,2015,41,south,N,large,D,1
8,2015,41,south,N,large,E,0
8,2015,41,south,N,small,A,0
8,2015,41,south,N,small,B,3
8,2015,41,south,N,small,C,0
8,2015,41,south,N,small,D,3
8,2015,41,south,N,small,E,0
8,2015,44,south,D,large,A,13
8,2015,44,south,D,large,B,1
8,2015,44,south,D,large,C,2
8,2015,44,south,D,large,D,4
8,2015,44,south,D,large,E,0
8,2015,44,south,D,small,A,2
8,2015,44,south,D,small,B,1
8,2015,44,south,D,small,C,4
8,2015,44,south,D,small,D,4
8,2015,44,south,D,small,E,2
8,2015,44,south,N,large,A,0
8,2015,44,south,N,large,B,1
8,2015,44,south,N,large,C,0
8,2015,44,south,N,large,D,0
8,2015,44,south,N,large,E,0
8,2015,44,south,N,small,A,0
8,2015,44,south,N,small,B,0
8,2015,44,south,N,small,C,0
8,2015,44,south,N,small,D,0
8,2015,44,south,N,small,E,0
8,2015,DN,north,D,large,A,0
8,2015,DN,north,D,large,B,0
8,2015,DN,north,D,large,C,0
8,2015,DN,north,D,large,D,0
8,2015,DN,north,D,large,E,0
8,2015,DN,north,D,small,A,0
8,2015,DN,north,D,small,B,0
8,2015,DN,north,D,small,C,0
8,2015,DN,north,D,small,D,0
8,2015,DN,north,D,small,E,0
8,2015,DN,north,N,large,A,1
8,2015,DN,north,N,large,B,1
8,2015,DN,north,N,large,C,7
8,2015,DN,north,N,large,D,2
8,2015,DN,north,N,large,E,1
8,2015,DN,north,N,small,A,20
8,2015,DN,north,N,small,B,57
8,2015,DN,north,N,small,C,40
8,2015,DN,north,N,small,D,14
8,2015,DN,north,N,small,E,23
6,2016,124,north,D,large,A,0
6,2016,124,north,D,large,B,0
6,2016,124,north,D,large,C,0
6,2016,124,north,D,large,D,0
6,2016,124,north,D,large,E,0
6,2016,124,north,D,small,A,1
6,2016,124,north,D,small,B,0
6,2016,124,north,D,small,C,0
6,2016,124,north,D,small,D,0
6,2016,124,north,D,small,E,0
6,2016,124,north,N,large,A,0
6,2016,124,north,N,large,B,0
6,2016,124,north,N,large,C,0
6,2016,124,north,N,large,D,0
6,2016,124,north,N,large,E,0
6,2016,124,north,N,small,A,3
6,2016,124,north,N,small,B,0
6,2016,124,north,N,small,C,0
6,2016,124,north,N,small,D,0
6,2016,124,north,N,small,E,0
6,2016,128,north,D,large,A,1
6,2016,128,north,D,large,B,0
6,2016,128,north,D,large,C,0
6,2016,128,north,D,large,D,0
6,2016,128,north,D,large,E,0
6,2016,128,north,D,small,A,0
6,2016,128,north,D,small,B,1
6,2016,128,north,D,small,C,1
6,2016,128,north,D,small,D,0
6,2016,128,north,D,small,E,0
6,2016,128,north,N,large,A,1
6,2016,128,north,N,large,B,1
6,2016,128,north,N,large,C,0
6,2016,128,north,N,large,D,2
6,2016,128,north,N,large,E,0
6,2016,128,north,N,small,A,1
6,2016,128,north,N,small,B,2
6,2016,128,north,N,small,C,2
6,2016,128,north,N,small,D,1
6,2016,128,north,N,small,E,0
6,2016,135,east,D,large,A,0
6,2016,135,east,D,large,B,0
6,2016,135,east,D,large,C,0
6,2016,135,east,D,large,D,0
6,2016,135,east,D,large,E,0
6,2016,135,east,D,small,A,0
6,2016,135,east,D,small,B,0
6,2016,135,east,D,small,C,0
6,2016,135,east,D,small,D,0
6,2016,135,east,D,small,E,0
6,2016,135,east,N,large,A,1
6,2016,135,east,N,large,B,0
6,2016,135,east,N,large,C,0
6,2016,135,east,N,large,D,0
6,2016,135,east,N,large,E,0
6,2016,135,east,N,small,A,2
6,2016,135,east,N,small,B,1
6,2016,135,east,N,small,C,0
6,2016,135,east,N,small,D,0
6,2016,135,east,N,small,E,0
6,2016,23,south,D,large,A,0
6,2016,23,south,D,large,B,0
6,2016,23,south,D,large,C,0
6,2016,23,south,D,large,D,0
6,2016,23,south,D,large,E,0
6,2016,23,south,D,small,A,0
6,2016,23,south,D,small,B,0
6,2016,23,south,D,small,C,0
6,2016,23,south,D,small,D,0
6,2016,23,south,D,small,E,0
6,2016,23,south,N,large,A,1
6,2016,23,south,N,large,B,0
6,2016,23,south,N,large,C,0
6,2016,23,south,N,large,D,0
6,2016,23,south,N,large,E,0
6,2016,23,south,N,small,A,0
6,2016,23,south,N,small,B,0
6,2016,23,south,N,small,C,0
6,2016,23,south,N,small,D,0
6,2016,23,south,N,small,E,0
6,2016,27,south,D,large,A,0
6,2016,27,south,D,large,B,0
6,2016,27,south,D,large,C,0
6,2016,27,south,D,large,D,0
6,2016,27,south,D,large,E,0
6,2016,27,south,D,small,A,0
6,2016,27,south,D,small,B,0
6,2016,27,south,D,small,C,0
6,2016,27,south,D,small,D,0
6,2016,27,south,D,small,E,0
6,2016,27,south,N,large,A,1
6,2016,27,south,N,large,B,0
6,2016,27,south,N,large,C,0
6,2016,27,south,N,large,D,0
6,2016,27,south,N,large,E,0
6,2016,27,south,N,small,A,0
6,2016,27,south,N,small,B,0
6,2016,27,south,N,small,C,0
6,2016,27,south,N,small,D,0
6,2016,27,south,N,small,E,0
6,2016,41,south,D,large,A,0
6,2016,41,south,D,large,B,0
6,2016,41,south,D,large,C,0
6,2016,41,south,D,large,D,0
6,2016,41,south,D,large,E,0
6,2016,41,south,D,small,A,0
6,2016,41,south,D,small,B,0
6,2016,41,south,D,small,C,0
6,2016,41,south,D,small,D,0
6,2016,41,south,D,small,E,0
6,2016,41,south,N,large,A,0
6,2016,41,south,N,large,B,0
6,2016,41,south,N,large,C,0
6,2016,41,south,N,large,D,0
6,2016,41,south,N,large,E,0
6,2016,41,south,N,small,A,1
6,2016,41,south,N,small,B,0
6,2016,41,south,N,small,C,0
6,2016,41,south,N,small,D,0
6,2016,41,south,N,small,E,0
6,2016,44,south,D,large,A,1
6,2016,44,south,D,large,B,0
6,2016,44,south,D,large,C,0
6,2016,44,south,D,large,D,0
6,2016,44,south,D,large,E,0
6,2016,44,south,D,small,A,0
6,2016,44,south,D,small,B,0
6,2016,44,south,D,small,C,0
6,2016,44,south,D,small,D,0
6,2016,44,south,D,small,E,0
6,2016,44,south,N,large,A,0
6,2016,44,south,N,large,B,0
6,2016,44,south,N,large,C,0
6,2016,44,south,N,large,D,0
6,2016,44,south,N,large,E,0
6,2016,44,south,N,small,A,0
6,2016,44,south,N,small,B,0
6,2016,44,south,N,small,C,0
6,2016,44,south,N,small,D,0
6,2016,44,south,N,small,E,0
6,2016,BV,east,D,small,A,0
6,2016,BV,east,D,small,B,0
6,2016,BV,east,D,small,C,0
6,2016,BV,east,D,small,D,0
6,2016,BV,east,D,small,E,0
6,2016,BV,east,N,small,A,0
6,2016,BV,east,N,small,B,0
6,2016,BV,east,N,small,C,0
6,2016,BV,east,N,small,D,0
6,2016,BV,east,N,small,E,0
6,2016,DN,north,D,large,A,0
6,2016,DN,north,D,large,B,0
6,2016,DN,north,D,large,C,0
6,2016,DN,north,D,large,D,0
6,2016,DN,north,D,large,E,0
6,2016,DN,north,D,small,A,4
6,2016,DN,north,D,small,B,1
6,2016,DN,north,D,small,C,0
6,2016,DN,north,D,small,D,0
6,2016,DN,north,D,small,E,0
6,2016,DN,north,N,large,A,0
6,2016,DN,north,N,large,B,1
6,2016,DN,north,N,large,C,0
6,2016,DN,north,N,large,D,1
6,2016,DN,north,N,large,E,1
6,2016,DN,north,N,small,A,1
6,2016,DN,north,N,small,B,2
6,2016,DN,north,N,small,C,4
6,2016,DN,north,N,small,D,3
6,2016,DN,north,N,small,E,2
6,2017,124,north,D,large,A,0
6,2017,124,north,D,large,B,0
6,2017,124,north,D,large,C,0
6,2017,124,north,D,large,D,0
6,2017,124,north,D,large,E,0
6,2017,124,north,D,small,A,1
6,2017,124,north,D,small,B,1
6,2017,124,north,D,small,C,2
6,2017,124,north,D,small,D,0
6,2017,124,north,D,small,E,0
6,2017,124,north,N,large,A,0
6,2017,124,north,N,large,B,0
6,2017,124,north,N,large,C,2
6,2017,124,north,N,large,D,0
6,2017,124,north,N,large,E,0
6,2017,124,north,N,small,A,4
6,2017,124,north,N,small,B,1
6,2017,124,north,N,small,C,3
6,2017,124,north,N,small,D,13
6,2017,124,north,N,small,E,0
6,2017,128,north,D,large,A,0
6,2017,128,north,D,large,B,0
6,2017,128,north,D,large,C,0
6,2017,128,north,D,large,D,2
6,2017,128,north,D,large,E,2
6,2017,128,north,D,small,A,1
6,2017,128,north,D,small,B,2
6,2017,128,north,D,small,C,4
6,2017,128,north,D,small,D,8
6,2017,128,north,D,small,E,19
6,2017,128,north,N,large,A,5
6,2017,128,north,N,large,B,0
6,2017,128,north,N,large,C,2
6,2017,128,north,N,large,D,5
6,2017,128,north,N,large,E,5
6,2017,128,north,N,small,A,27
6,2017,128,north,N,small,B,1
6,2017,128,north,N,small,C,11
6,2017,128,north,N,small,D,26
6,2017,128,north,N,small,E,37
6,2017,135,east,D,large,A,0
6,2017,135,east,D,large,B,0
6,2017,135,east,D,large,C,0
6,2017,135,east,D,large,D,0
6,2017,135,east,D,large,E,0
6,2017,135,east,D,small,A,1
6,2017,135,east,D,small,B,1
6,2017,135,east,D,small,C,2
6,2017,135,east,D,small,D,0
6,2017,135,east,D,small,E,0
6,2017,135,east,N,large,A,0
6,2017,135,east,N,large,B,1
6,2017,135,east,N,large,C,1
6,2017,135,east,N,large,D,0
6,2017,135,east,N,large,E,0
6,2017,135,east,N,small,A,2
6,2017,135,east,N,small,B,1
6,2017,135,east,N,small,C,3
6,2017,135,east,N,small,D,4
6,2017,135,east,N,small,E,0
6,2017,23,south,D,large,A,0
6,2017,23,south,D,large,B,0
6,2017,23,south,D,large,C,0
6,2017,23,south,D,large,D,0
6,2017,23,south,D,large,E,0
6,2017,23,south,D,small,A,1
6,2017,23,south,D,small,B,1
6,2017,23,south,D,small,C,0
6,2017,23,south,D,small,D,0
6,2017,23,south,D,small,E,0
6,2017,23,south,N,large,A,0
6,2017,23,south,N,large,B,0
6,2017,23,south,N,large,C,2
6,2017,23,south,N,large,D,1
6,2017,23,south,N,large,E,1
6,2017,23,south,N,small,A,1
6,2017,23,south,N,small,B,1
6,2017,23,south,N,small,C,7
6,2017,23,south,N,small,D,0
6,2017,23,south,N,small,E,0
6,2017,27,south,D,large,A,0
6,2017,27,south,D,large,B,1
6,2017,27,south,D,large,C,0
6,2017,27,south,D,large,D,0
6,2017,27,south,D,large,E,0
6,2017,27,south,D,small,A,2
6,2017,27,south,D,small,B,1
6,2017,27,south,D,small,C,0
6,2017,27,south,D,small,D,0
6,2017,27,south,D,small,E,0
6,2017,27,south,N,large,A,1
6,2017,27,south,N,large,B,0
6,2017,27,south,N,large,C,1
6,2017,27,south,N,large,D,0
6,2017,27,south,N,large,E,4
6,2017,27,south,N,small,A,2
6,2017,27,south,N,small,B,7
6,2017,27,south,N,small,C,2
6,2017,27,south,N,small,D,3
6,2017,27,south,N,small,E,7
6,2017,41,south,D,large,A,0
6,2017,41,south,D,large,B,0
6,2017,41,south,D,large,C,0
6,2017,41,south,D,large,D,0
6,2017,41,south,D,large,E,0
6,2017,41,south,D,small,A,1
6,2017,41,south,D,small,B,0
6,2017,41,south,D,small,C,0
6,2017,41,south,D,small,D,0
6,2017,41,south,D,small,E,0
6,2017,41,south,N,large,A,0
6,2017,41,south,N,large,B,0
6,2017,41,south,N,large,C,0
6,2017,41,south,N,large,D,0
6,2017,41,south,N,large,E,0
6,2017,41,south,N,small,A,1
6,2017,41,south,N,small,B,2
6,2017,41,south,N,small,C,0
6,2017,41,south,N,small,D,0
6,2017,41,south,N,small,E,0
6,2017,44,south,D,large,A,0
6,2017,44,south,D,large,B,1
6,2017,44,south,D,large,C,0
6,2017,44,south,D,large,D,0
6,2017,44,south,D,large,E,0
6,2017,44,south,D,small,A,1
6,2017,44,south,D,small,B,1
6,2017,44,south,D,small,C,0
6,2017,44,south,D,small,D,0
6,2017,44,south,D,small,E,0
6,2017,44,south,N,large,A,0
6,2017,44,south,N,large,B,0
6,2017,44,south,N,large,C,0
6,2017,44,south,N,large,D,0
6,2017,44,south,N,large,E,5
6,2017,44,south,N,small,A,1
6,2017,44,south,N,small,B,2
6,2017,44,south,N,small,C,3
6,2017,44,south,N,small,D,4
6,2017,44,south,N,small,E,17
6,2017,DN,north,D,large,A,0
6,2017,DN,north,D,large,B,0
6,2017,DN,north,D,large,C,0
6,2017,DN,north,D,large,D,0
6,2017,DN,north,D,large,E,0
6,2017,DN,north,D,small,A,1
6,2017,DN,north,D,small,B,1
6,2017,DN,north,D,small,C,0
6,2017,DN,north,D,small,D,0
6,2017,DN,north,D,small,E,0
6,2017,DN,north,N,large,A,1
6,2017,DN,north,N,large,B,1
6,2017,DN,north,N,large,C,3
6,2017,DN,north,N,large,D,3
6,2017,DN,north,N,large,E,0
6,2017,DN,north,N,small,A,13
6,2017,DN,north,N,small,B,21
6,2017,DN,north,N,small,C,62
6,2017,DN,north,N,small,D,35
6,2017,DN,north,N,small,E,32.75
8,2017,124,north,D,large,A,0
8,2017,124,north,D,large,B,0
8,2017,124,north,D,large,C,0
8,2017,124,north,D,large,D,0
8,2017,124,north,D,large,E,0
